ts,x,y,z,qw,qx,qy,qz,rx,ry,rz
117896300,4.3406,-5.39219,3.92921,0.444261,-0.0431557,-0.00127261,0.894856,-0.0407518,0.0761792,2.21842
117962966,4.32901,-5.35696,3.94648,0.4268,-0.0450648,0.0118192,0.903145,-0.0171913,0.0916172,2.25788
118029633,4.31458,-5.32079,3.97021,0.408574,-0.060676,0.0299126,0.910215,0.0049174,0.135312,2.29809
118096300,4.30241,-5.29199,4.00014,0.401776,-0.0599435,0.0273233,0.913365,0.00175983,0.131838,2.31289
118162966,4.29022,-5.26625,4.02733,0.400768,-0.0533662,0.0234967,0.914322,0.000193377,0.116686,2.3154
118229633,4.27923,-5.24232,4.04473,0.402115,-0.0480861,0.0319543,0.913767,0.0198551,0.113823,2.3136
118296300,4.2667,-5.22079,4.05158,0.401338,-0.045976,0.0357801,0.914076,0.0286947,0.113011,2.31577
118362966,4.25174,-5.2006,4.05095,0.404692,-0.0454269,0.028466,0.91288,0.0152911,0.106178,2.30785
118429633,4.23372,-5.17931,4.04904,0.407375,-0.0512737,0.0234129,0.91152,0.000913271,0.112789,2.30107
118496300,4.21385,-5.1573,4.05015,0.409525,-0.0543687,0.0271788,0.910272,0.00498635,0.12154,2.29637
118562966,4.19193,-5.1362,4.05766,0.410674,-0.0526658,0.0321221,0.909693,0.0153008,0.122509,2.29443
118629633,4.16778,-5.11755,4.07568,0.415197,-0.0515221,0.0315314,0.907724,0.0145652,0.120007,2.28448
118696300,4.14065,-5.1004,4.10329,0.42146,-0.062914,0.0267283,0.904267,-0.00473675,0.136738,2.26898
118762966,4.11771,-5.08575,4.13595,0.417339,-0.0749889,0.0298887,0.905158,-0.00859533,0.161401,2.27686
118829633,4.10115,-5.07471,4.1667,0.417518,-0.0734956,0.0295503,0.905209,-0.00797288,0.158395,2.27664
118896300,4.0875,-5.06484,4.19144,0.421086,-0.0700747,0.0298802,0.903816,-0.00506131,0.152423,2.26921
118962966,4.07549,-5.05316,4.2067,0.422481,-0.0684999,0.0341113,0.903135,0.00377854,0.15315,2.26678
119029633,4.06405,-5.0397,4.2126,0.430116,-0.0628861,0.0313703,0.900034,0.00239581,0.140648,2.25016
119096300,4.05025,-5.02394,4.21579,0.433678,-0.0661276,0.0237831,0.898323,-0.0147712,0.139892,2.24103
119162966,4.03531,-5.0052,4.2177,0.435101,-0.0681382,0.016778,0.897643,-0.0294544,0.137359,2.23688
119229633,4.0184,-4.98282,4.21904,0.433031,-0.0696517,0.0144939,0.898567,-0.0346119,0.138165,2.24105
119296300,4.00067,-4.95725,4.22346,0.424994,-0.0684052,0.0176896,0.902435,-0.0264743,0.138945,2.25949
119362966,3.98173,-4.92875,4.23678,0.406256,-0.0684145,0.0236929,0.910886,-0.0125556,0.144388,2.30164
119429633,3.95966,-4.89584,4.25916,0.385104,-0.0748826,0.034565,0.919181,0.00594878,0.165032,2.34859
119496300,3.93779,-4.86514,4.28932,0.37077,-0.080005,0.0370309,0.924531,0.00928958,0.176306,2.37962
119562966,3.91872,-4.83949,4.31886,0.373399,-0.0706297,0.0273839,0.924573,-0.00213374,0.151635,2.37377
119629633,3.90026,-4.81709,4.34366,0.377704,-0.0661367,0.0298437,0.923079,0.00519064,0.145152,2.36518
119696300,3.88358,-4.79879,4.35984,0.375002,-0.0633301,0.0411474,0.923943,0.0288592,0.148432,2.37262
119762966,3.86703,-4.78473,4.36727,0.369596,-0.0660165,0.0425437,0.925868,0.030346,0.154305,2.38433
119829633,3.85026,-4.77372,4.37076,0.365952,-0.0696568,0.0331508,0.927431,0.0106343,0.154076,2.39075
119896300,3.83406,-4.76259,4.37357,0.365305,-0.0704715,0.0277324,0.927802,-2.72E-05,0.151609,2.39141
119962966,3.81593,-4.75011,4.37905,0.361549,-0.0741268,0.0276023,0.928992,-0.00234569,0.158346,2.39911
120029633,3.79872,-4.73864,4.38981,0.367022,-0.0689677,0.0206922,0.927421,-0.0123722,0.143606,2.38704
120096300,3.78048,-4.72652,4.40829,0.374232,-0.0674882,0.0107921,0.924813,-0.0308295,0.1333,2.37051
120162966,3.76171,-4.71308,4.43528,0.384521,-0.0689558,0.0084267,0.920499,-0.0378639,0.133827,2.34766
120229633,3.74469,-4.70078,4.46912,0.387764,-0.0802396,0.0126509,0.918172,-0.0394977,0.157813,2.33927
120296300,3.73297,-4.6923,4.50192,0.392515,-0.0789817,0.0116356,0.916274,-0.0411822,0.154486,2.32894
120362966,3.72466,-4.68567,4.53245,0.399581,-0.0725017,0.00823459,0.913789,-0.0433258,0.139536,2.31411
120429633,3.71738,-4.67761,4.55704,0.403918,-0.0666371,0.00914353,0.912319,-0.0374699,0.129335,2.30557
120496300,3.71136,-4.66727,4.57094,0.410861,-0.0570266,0.0102685,0.909855,-0.0283571,0.112447,2.29168
120562966,3.70486,-4.6545,4.57813,0.417835,-0.0519638,0.00909438,0.90699,-0.0270717,0.102038,2.2768
120629633,3.69587,-4.63925,4.57972,0.420659,-0.0570933,0.00351113,0.905414,-0.0419256,0.106542,2.26949
120696300,3.68537,-4.62035,4.57853,0.423406,-0.0618833,0.00196619,0.903822,-0.0491871,0.113773,2.26259
120762966,3.67355,-4.598,4.57889,0.421866,-0.0651963,0.00434929,0.904301,-0.0475122,0.121885,2.2657
120829633,3.66172,-4.57405,4.58508,0.415476,-0.065144,0.00519247,0.907253,-0.0450644,0.122827,2.27993
120896300,3.64946,-4.54698,4.6012,0.402162,-0.06686,0.0113711,0.913053,-0.0333063,0.131619,2.30962
120962966,3.63677,-4.51524,4.62884,0.393897,-0.0839236,0.0318225,0.914762,-0.00802354,0.179573,2.32766
121029633,3.6272,-4.48553,4.65927,0.401169,-0.0861048,0.0395702,0.911089,0.00307414,0.189784,2.31234
121096300,3.6185,-4.45997,4.68886,0.409728,-0.0804398,0.0431596,0.907628,0.0126387,0.182396,2.29467
121162966,3.611,-4.43868,4.71054,0.417181,-0.0632052,0.0442251,0.905544,0.027682,0.151954,2.28027
121229633,3.60045,-4.41948,4.71973,0.420911,-0.0490165,0.0388298,0.904944,0.0292349,0.121702,2.27266
121296300,3.58454,-4.40045,4.72057,0.423866,-0.0485677,0.0300911,0.903921,0.0133136,0.113556,2.2654
121362966,3.56486,-4.38036,4.72007,0.4273,-0.0587999,0.0245595,0.901862,-0.00600051,0.127392,2.25628
121429633,3.54284,-4.35899,4.72267,0.427932,-0.0638549,0.0302982,0.901043,-5.16E-05,0.141475,2.25481
121496300,3.51788,-4.33895,4.73595,0.427374,-0.0631455,0.0337837,0.901234,0.0069922,0.143183,2.25649
121562966,3.49127,-4.32222,4.76453,0.436694,-0.0627328,0.0200437,0.897196,-0.0189862,0.130443,2.2344
121629633,3.46398,-4.30608,4.80427,0.440739,-0.0768611,0.0112106,0.894268,-0.0482459,0.147889,2.2222
121696300,3.44247,-4.29137,4.84283,0.44287,-0.0776989,0.00676192,0.893187,-0.0573775,0.145299,2.2168
121762966,3.42271,-4.27668,4.87613,0.443561,-0.0813679,0.00175017,0.892541,-0.0698723,0.147333,2.214
121829633,3.40235,-4.26027,4.89711,0.439696,-0.0862971,0.000912163,0.893991,-0.0752386,0.155729,2.22153
121896300,3.38063,-4.24234,4.90444,0.432685,-0.0897307,-0.0035413,0.897062,-0.0851742,0.158587,2.23599
121962966,3.35771,-4.22153,4.90458,0.433592,-0.0825742,-0.0153114,0.897187,-0.100163,0.135304,2.23444
122029633,3.33058,-4.19194,4.90515,0.433182,-0.0899935,-0.0144864,0.896686,-0.105312,0.149396,2.23364
122096300,3.3013,-4.15906,4.9115,0.431105,-0.0934222,-0.0147752,0.897331,-0.108588,0.155548,2.23738
122162966,3.26673,-4.1259,4.92866,0.411486,-0.0906017,-0.0188579,0.906706,-0.110207,0.149333,2.28128
122229633,3.23011,-4.08964,4.95633,0.388053,-0.0787904,-0.0112599,0.918194,-0.0826883,0.136373,2.33623
122296300,3.19395,-4.05152,4.99148,0.36836,-0.071552,0.0113286,0.926857,-0.0320392,0.141454,2.38275
122362966,3.16403,-4.02138,5.02644,0.352476,-0.059181,0.0186765,0.933761,-0.00689396,0.124005,2.41928
122429633,3.13648,-3.9978,5.05587,0.343032,-0.0501234,0.00228786,0.937983,-0.030239,0.0957456,2.43894
122496300,3.1112,-3.97656,5.0742,0.332216,-0.0350753,-0.00581347,0.942533,-0.0343373,0.0622968,2.46277
122562966,3.08355,-3.95576,5.07994,0.313,-0.0298521,-0.00686458,0.949259,-0.0317689,0.0524015,2.50375
122629633,3.05291,-3.93613,5.07812,0.303416,-0.0307472,-0.0111094,0.952297,-0.0398815,0.0518427,2.52367
122696300,3.01893,-3.91694,5.07356,0.29606,-0.0361373,-0.00975249,0.954436,-0.0401048,0.063249,2.53876
122762966,2.98442,-3.89777,5.07091,0.29575,-0.0365538,-0.00951442,0.954518,-0.0398776,0.0641988,2.53939
122829633,2.94807,-3.87772,5.07013,0.304041,-0.0313468,-0.0132552,0.952051,-0.0443745,0.0516502,2.52221
122896300,2.90855,-3.85707,5.07215,0.315037,-0.0264248,-0.0203327,0.948493,-0.055287,0.037325,2.4992
122962966,2.86451,-3.83658,5.07887,0.326202,-0.0268046,-0.0252,0.944584,-0.0651786,0.0342045,2.47544
123029633,2.81778,-3.81577,5.092,0.33169,-0.0366527,-0.0253575,0.942335,-0.0722668,0.0522804,2.46281
123096300,2.77685,-3.80085,5.10546,0.327346,-0.0220752,-0.0294079,0.944189,-0.0700606,0.022435,2.47335
123162966,2.73357,-3.79094,5.11461,0.308465,-0.0186871,-0.0394894,0.950232,-0.0866907,0.0111521,2.51333
123229633,2.68906,-3.78281,5.11737,0.285601,-0.0154724,-0.0420759,0.957299,-0.0895173,0.00558964,2.56148
123296300,2.64229,-3.77312,5.11604,0.257414,-0.0160005,-0.0320219,0.965638,-0.0701455,0.0144162,2.62006
123362966,2.5916,-3.76147,5.11207,0.229951,-0.0209611,-0.0214863,0.972739,-0.0514885,0.0309027,2.67653
123429633,2.53711,-3.74928,5.10586,0.202966,-0.0232729,-0.0219921,0.978662,-0.0525523,0.0366335,2.73165
123496300,2.47908,-3.73569,5.09925,0.172314,-0.0262789,-0.0217287,0.984452,-0.0519122,0.0442668,2.79388
123562966,2.42067,-3.72089,5.0965,0.139328,-0.0235418,-0.0139731,0.989868,-0.0342612,0.0427259,2.86119
123629633,2.3584,-3.70514,5.10129,0.108673,-0.0211521,0.00223454,0.99385,-0.000155872,0.0425425,2.92376
123696300,2.29588,-3.69219,5.11235,0.0801958,-0.0232384,0.0100773,0.996457,0.0163756,0.0479469,2.98137
123762966,2.23918,-3.68365,5.12009,0.0597337,-0.00381645,0.00825281,0.998173,0.0160208,0.008605,3.02212
123829633,2.18017,-3.68128,5.12554,0.0413525,-0.00462992,0.00124278,0.999133,0.00210059,0.00935473,3.05887
123896300,2.12426,-3.68347,5.12767,0.0184854,-0.0159451,0.00466167,0.999691,0.00873555,0.0320583,3.10475
123962966,2.07167,-3.69221,5.12464,-0.00576974,-0.0192815,0.00646549,0.999777,0.0131607,0.0384892,-3.1298
124029633,2.02027,-3.70749,5.11948,-0.0277711,-0.0161681,-0.00499886,0.999471,-0.00909938,0.0326025,-3.08618
124096300,1.96809,-3.72551,5.11329,-0.0427342,-0.013705,-0.0177495,0.998835,-0.0343073,0.028899,-3.05657
124162966,1.91635,-3.74416,5.10913,-0.0550796,-0.0133898,-0.0172179,0.998244,-0.0329198,0.0286332,-3.03182
124229633,1.86292,-3.76598,5.11042,-0.0663284,-0.0168889,-0.0152462,0.997538,-0.0281987,0.0357247,-3.00931
124296300,1.80758,-3.78906,5.11715,-0.0830492,-0.0294217,-0.0131773,0.996024,-0.0214042,0.0608356,-2.97587
124362966,1.75806,-3.80901,5.12395,-0.0988414,-0.0299257,-0.0111738,0.99459,-0.0163428,0.0617758,-2.94399
124429633,1.71277,-3.82775,5.12821,-0.111972,-0.0221374,-0.0229994,0.993198,-0.0407889,0.049144,-2.91806
124496300,1.66601,-3.84518,5.12971,-0.129425,-0.0254867,-0.028102,0.990863,-0.0491953,0.057814,-2.88325
124562966,1.61706,-3.86302,5.12831,-0.150026,-0.0295642,-0.0282173,0.987837,-0.0469998,0.0669258,-2.84172
124629633,1.56548,-3.88177,5.12473,-0.171568,-0.0328531,-0.0284128,0.984214,-0.0447946,0.0744874,-2.79809
124696300,1.50933,-3.90152,5.11924,-0.198179,-0.034379,-0.0307236,0.979081,-0.0467002,0.0795812,-2.74402
124762966,1.44824,-3.92176,5.11354,-0.226407,-0.0325412,-0.0311788,0.97299,-0.0460929,0.0775203,-2.68613
124829633,1.38368,-3.94108,5.11073,-0.256878,-0.0284401,-0.0244402,0.965716,-0.0326737,0.0675377,-2.62274
124896300,1.31566,-3.96122,5.11397,-0.292632,-0.0304005,-0.0157787,0.955611,-0.0123926,0.0673879,-2.54769
124962966,1.24894,-3.98413,5.12392,-0.32286,-0.0361782,-0.0211459,0.945519,-0.0166838,0.082161,-2.48418
125029633,1.18867,-4.00663,5.13304,-0.339739,-0.0279452,-0.0194568,0.939903,-0.0176259,0.0657995,-2.44847
125096300,1.13264,-4.03439,5.13941,-0.360567,-0.0268754,-0.0202989,0.932125,-0.0185013,0.0647859,-2.404
125162966,1.08256,-4.06599,5.14143,-0.384984,-0.0328714,-0.0211798,0.922095,-0.0137909,0.0770048,-2.3511
125229633,1.0396,-4.10092,5.13925,-0.408274,-0.0288756,-0.0259968,0.912032,-0.0239091,0.073966,-2.30068
125296300,0.999516,-4.1391,5.13418,-0.426986,-0.0223483,-0.0328577,0.903385,-0.0403871,0.0684914,-2.25992
125362966,0.95922,-4.17825,5.12691,-0.441036,-0.0206169,-0.0318591,0.896687,-0.0390424,0.0651219,-2.22865
125429633,0.918799,-4.22135,5.12065,-0.449206,-0.021377,-0.0357727,0.892456,-0.0447714,0.0703527,-2.21054
125496300,0.876813,-4.27017,5.12065,-0.457882,-0.0258838,-0.038595,0.887798,-0.0449897,0.0813929,-2.19109
125562966,0.836893,-4.31768,5.12711,-0.469596,-0.0314974,-0.034422,0.881647,-0.0312399,0.0879815,-2.16414
125629633,0.804142,-4.35822,5.13529,-0.478542,-0.0191337,-0.03002,0.877343,-0.0344368,0.0623456,-2.14399
125696300,0.773186,-4.39711,5.14257,-0.489168,-0.0114304,-0.0272615,0.871688,-0.0363919,0.0466153,-2.11968
125762966,0.741243,-4.43723,5.146,0.507159,0.0155851,0.0175223,-0.861534,-0.0143987,0.0446421,-2.07782
125829633,0.710731,-4.47962,5.14443,0.526935,0.0135619,0.0148517,-0.849668,-0.010954,0.0387077,-2.03157
125896300,0.679337,-4.52593,5.13888,0.551177,0.0125939,0.0131078,-0.83419,-0.00799105,0.0354683,-1.97397
125962966,0.647477,-4.5765,5.13219,0.583316,0.0129754,0.0130395,-0.812037,-0.00604348,0.0362933,-1.89585
126029633,0.615748,-4.62667,5.128,0.619099,0.010266,0.00668917,-0.785217,0.00220714,0.0244071,-1.80626
126096300,0.583389,-4.67823,5.12861,0.658282,0.0188783,-0.00172444,-0.752532,0.0274627,0.0261456,-1.70385
126162966,0.555507,-4.73237,5.13572,0.689311,0.0313015,0.0092085,-0.723731,0.0298787,0.0580353,-1.61864
126229633,0.532279,-4.7836,5.14261,0.709421,0.0315755,0.0112321,-0.703987,0.0290432,0.0604309,-1.56223
126296300,0.516203,-4.83415,5.14655,0.728689,0.0297177,0.0112227,-0.684108,0.028004,0.0570468,-1.50691
126362966,0.50776,-4.88163,5.1474,0.748873,0.031548,0.0101911,-0.661884,0.0338217,0.0570569,-1.44666
126429633,0.507261,-4.92703,5.14541,0.767528,0.0260594,0.00929524,-0.640418,0.0281326,0.0476645,-1.39005
126496300,0.512325,-4.97259,5.14266,0.782087,0.0203203,0.00919349,-0.62277,0.0203511,0.0397004,-1.34455
126562966,0.519581,-5.01764,5.13848,0.789128,0.0150729,0.0080521,-0.613991,0.0139083,0.0312226,-1.32223
126629633,0.529145,-5.06586,5.1331,0.792477,0.0097885,0.0100488,-0.609741,0.00326123,0.0278674,-1.31157
126696300,0.541965,-5.11937,5.12816,0.793862,0.00784988,0.0113916,-0.60794,-0.00138797,0.0276348,-1.30709
126762966,0.55863,-5.17542,5.12757,0.794689,0.00621571,0.0117208,-0.606872,-0.00434841,0.026176,-1.30443
126829633,0.580202,-5.23166,5.13268,0.793203,-0.00352923,0.0144972,-0.608774,-0.023256,0.0187026,-1.30942
126896300,0.603321,-5.28856,5.14214,0.796164,-0.000395383,0.0269337,-0.604481,-0.0332274,0.0424221,-1.29948
126962966,0.624339,-5.33737,5.15149,0.796497,-0.00874824,0.0201377,-0.604244,-0.0382902,0.0215087,-1.29841
127029633,0.648894,-5.38431,5.16154,0.798709,-0.0174151,0.0253206,-0.600932,-0.0582951,0.0195182,-1.29061
127096300,0.67313,-5.43161,5.16859,0.803197,-0.0158253,0.0255229,-0.594957,-0.0558345,0.0221709,-1.27571
127162966,0.69646,-5.47925,5.17064,0.807786,-0.0150993,0.0216056,-0.588886,-0.0498686,0.0171227,-1.26029
127229633,0.722663,-5.53256,5.16567,0.809864,-0.0179306,0.024736,-0.585822,-0.0580677,0.0190585,-1.25302
127296300,0.752729,-5.5926,5.15869,0.812646,-0.0157277,0.0326005,-0.581633,-0.0635662,0.0346968,-1.24351
127362966,0.784332,-5.65452,5.15593,0.818336,-0.014999,0.030982,-0.573709,-0.0601677,0.0335034,-1.22389
127429633,0.818859,-5.71779,5.16252,0.829602,-0.0215849,0.0291493,-0.557176,-0.0683697,0.024314,-1.18368
127496300,0.855708,-5.78281,5.18504,0.844107,-0.013265,0.0426607,-0.534311,-0.068149,0.0578775,-1.13062
127562966,0.886724,-5.84539,5.21543,0.853367,0.0149427,0.0378154,-0.519723,-0.0138488,0.0801588,-1.09462
127629633,0.914908,-5.89903,5.24884,0.856272,0.032285,0.0363369,-0.514233,0.0180013,0.0955781,-1.08079
127696300,0.940579,-5.94177,5.27636,0.857226,0.031531,0.0312583,-0.513023,0.0220695,0.0860492,-1.07763
127762966,0.966079,-5.97916,5.29298,0.860006,0.0224277,0.0273617,-0.509056,0.0107452,0.0699535,-1.06854
127829633,0.99233,-6.01372,5.29974,0.864774,0.017845,0.0275448,-0.501088,0.00326602,0.0655709,-1.05023
127896300,1.01966,-6.0461,5.30251,0.866864,0.013417,0.0292475,-0.497505,-0.00585209,0.0641011,-1.04222
127962966,1.04912,-6.07853,5.3067,0.868168,0.0129121,0.0337685,-0.494952,-0.0110363,0.071476,-1.0367
128029633,1.07974,-6.11032,5.31782,0.868514,0.0114626,0.0373117,-0.494125,-0.0170125,0.0762131,-1.03517
128096300,1.11069,-6.14019,5.33898,0.865778,0.00387905,0.042432,-0.498611,-0.0357118,0.077419,-1.04642
128162966,1.14,-6.16786,5.36881,0.865792,0.00475282,0.0496892,-0.497908,-0.0414342,0.090899,-1.04569
128229633,1.16449,-6.19137,5.4006,0.869214,0.00534225,0.0555778,-0.491273,-0.0455734,0.102044,-1.03119
128296300,1.18376,-6.21402,5.42633,0.868771,0.00727533,0.058202,-0.491728,-0.0448767,0.108496,-1.03253
128362966,1.1981,-6.24089,5.44131,0.865919,0.0264956,0.0605201,-0.495803,-0.0142494,0.131462,-1.04096
128429633,1.21051,-6.27048,5.44285,0.858738,0.0353841,0.062263,-0.507386,-0.00243645,0.143332,-1.0675
128496300,1.22353,-6.30308,5.43915,0.85022,0.0317107,0.0694587,-0.52086,-0.0186497,0.151725,-1.10071
128562966,1.23854,-6.33928,5.44049,0.847754,0.0329863,0.0815167,-0.523048,-0.0297981,0.17359,-1.10822
128629633,1.25401,-6.37586,5.45338,0.853067,0.0337109,0.08651,-0.513474,-0.0318646,0.183241,-1.08658
128696300,1.26903,-6.4149,5.47309,0.862877,0.0383688,0.0844876,-0.496822,-0.0180443,0.184983,-1.04651
128762966,1.28564,-6.45662,5.49633,0.866656,0.0457214,0.0931473,-0.487996,-0.0119177,0.207564,-1.0269
128829633,1.29989,-6.4926,5.52232,0.864841,0.050458,0.0909757,-0.491149,-0.00213509,0.20843,-1.0332
128896300,1.31414,-6.52084,5.54847,0.863239,0.0503841,0.0827909,-0.495405,0.00505192,0.194074,-1.04151
128962966,1.33212,-6.54436,5.56687,0.863464,0.040834,0.0787918,-0.496542,-0.00785301,0.177551,-1.04445
129029633,1.35244,-6.56459,5.57558,0.869739,0.0343125,0.0784998,-0.486018,-0.0168647,0.17073,-1.02061
129096300,1.37344,-6.58195,5.57824,0.874202,0.0274082,0.0794792,-0.478229,-0.0284931,0.165937,-1.00351
129162966,1.39576,-6.59843,5.58057,0.875375,0.0200495,0.0798168,-0.476389,-0.0414845,0.159518,-1.00009
129229633,1.4201,-6.61518,5.58712,0.87569,0.0173773,0.0776339,-0.476274,-0.0440452,0.153117,-0.999651
129296300,1.44681,-6.63133,5.60147,0.874629,0.0160005,0.072374,-0.479093,-0.0417939,0.142413,-1.00524
129362966,1.47656,-6.64582,5.62534,0.868056,0.00927513,0.0722602,-0.491092,-0.0554021,0.134971,-1.03344
129429633,1.50437,-6.65742,5.65767,0.868798,0.0107116,0.0788459,-0.488732,-0.0591372,0.148012,-1.02922
129496300,1.52518,-6.66676,5.68906,0.869253,0.0140989,0.0710737,-0.489029,-0.0454493,0.137787,-1.02805
129562966,1.54288,-6.67872,5.7169,0.868192,0.0193668,0.0669303,-0.491312,-0.0324429,0.135663,-1.03215
129629633,1.55684,-6.69293,5.73638,0.86667,0.0270349,0.0590536,-0.494635,-0.011657,0.129466,-1.038
129696300,1.56986,-6.70761,5.74535,0.863965,0.0199608,0.0495528,-0.500709,-0.0152179,0.10581,-1.0513
129762966,1.58492,-6.72508,5.7473,0.861225,0.00657678,0.0490245,-0.50581,-0.0384352,0.0912219,-1.06383
129829633,1.6018,-6.74777,5.74662,0.858817,-0.000877551,0.0542721,-0.5094,-0.0570743,0.0924571,-1.07336
129896300,1.62046,-6.77545,5.74545,0.860733,0.00149597,0.0600604,-0.505498,-0.0585016,0.105098,-1.06512
129962966,1.64168,-6.80624,5.74537,0.863068,-0.00163857,0.062657,-0.501183,-0.0660572,0.106715,-1.05574
130029633,1.66458,-6.84161,5.75357,0.872265,0.00166607,0.0670093,-0.484417,-0.0624952,0.118793,-1.01761
130096300,1.68871,-6.8821,5.77261,0.880459,0.0241744,0.0776361,-0.467097,-0.0303502,0.159976,-0.977954
130162966,1.71059,-6.9178,5.79723,0.885857,0.044793,0.0882307,-0.453285,-0.000639314,0.198223,-0.945976
130229633,1.72915,-6.94601,5.82522,0.888155,0.0451614,0.0877608,-0.44882,0.00147165,0.197715,-0.935675
130296300,1.74467,-6.97021,5.85102,0.890726,0.0441604,0.0802547,-0.445214,0.00733164,0.183317,-0.926353
130362966,1.75799,-6.99199,5.86713,0.895162,0.0460065,0.0701686,-0.437773,0.0212264,0.166676,-0.907914
130429633,1.77146,-7.01275,5.8731,0.897628,0.0424569,0.0620557,-0.434293,0.0225716,0.148832,-0.899563
130496300,1.78647,-7.03481,5.87308,0.89753,0.0379114,0.0595133,-0.435272,0.0164062,0.140293,-0.901944
130562966,1.8022,-7.05863,5.87231,0.896989,0.0424006,0.0566835,-0.436348,0.0268611,0.13914,-0.903639
130629633,1.81986,-7.0841,5.87711,0.894599,0.0483072,0.0545088,-0.440894,0.0387579,0.140586,-0.913077
130696300,1.83965,-7.10975,5.89124,0.891831,0.0483825,0.0519839,-0.446759,0.0402338,0.136375,-0.92606
130762966,1.86075,-7.13622,5.91252,0.889937,0.0504827,0.0621247,-0.449004,0.0344929,0.156546,-0.931832
130829633,1.87597,-7.16032,5.93945,0.886055,0.0519627,0.0772738,-0.454131,0.0222816,0.18519,-0.945175
130896300,1.88479,-7.18253,5.96678,0.88112,0.0506964,0.0829209,-0.462797,0.0128299,0.194271,-0.966016
130962966,1.89129,-7.20635,5.99153,0.875947,0.055157,0.092064,-0.470319,0.0102665,0.214817,-0.984394
131029633,1.89833,-7.23318,6.00666,0.870622,0.0537789,0.101472,-0.478361,-0.003531,0.230165,-1.00525
131096300,1.90485,-7.26138,6.01346,0.865644,0.0431423,0.0969581,-0.489284,-0.0206507,0.211657,-1.03111
131162966,1.91256,-7.29202,6.01919,0.863464,0.0274427,0.0913897,-0.495303,-0.0439115,0.18608,-1.0457
131229633,1.92064,-7.32608,6.02695,0.862509,0.0104844,0.0902641,-0.497815,-0.07286,0.16692,-1.05303
